Airline,Source,Destination,Duration,Total stops,Price,Date,Date scraped
Iberia Express,DUB,MAD,2h 35m,direct,€172,15/12/2023,11/12/2023
Iberia,DUB,MAD,2h 35m,direct,€173,15/12/2023,11/12/2023
Vueling,DUB,MAD,2h 35m,direct,€186,15/12/2023,11/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€352,15/12/2023,11/12/2023
Iberia,DUB,MAD,2h 35m,direct,€363,15/12/2023,11/12/2023
Aer Lingus,DUB,MAD,2h 50m,direct,€416,15/12/2023,11/12/2023
Iberia,DUB,MAD,2h 50m,direct,€424,15/12/2023,11/12/2023
KLM,DUB,MAD,5h 20m,1 stop,€220,15/12/2023,11/12/2023
"Transavia France, Air Europa",DUB,MAD,6h 20m,1 stop,€193,15/12/2023,11/12/2023
"Vueling, Air Europa",DUB,MAD,6h 20m,1 stop,€194,15/12/2023,11/12/2023
"Aer Lingus, easyJet",DUB,MAD,6h 55m,1 stop,€187,15/12/2023,11/12/2023
Iberia,DUB,MAD,5h 25m,1 stop,€344,15/12/2023,11/12/2023
TAP AIR PORTUGAL,DUB,MAD,5h 50m,1 stop,€360,15/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 00m,1 stop,€315,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,20h 35m,3 stops,€200,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,18h 00m,2 stops,€202,11/12/2023,11/12/2023
"Iberia Express, Air Europa",DUB,TFN,13h 55m,1 stop,€352,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,16h 15m,2 stops,€234,11/12/2023,11/12/2023
"Aer Lingus, Air Europa",DUB,TFN,13h 55m,1 stop,€383,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,16h 45m,2 stops,€231,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,17h 45m,2 stops,€231,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,20h 35m,3 stops,€200,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,19h 45m,2 stops,€226,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,21h 00m,2 stops,€223,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,21h 05m,3 stops,€207,11/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,17h 50m,2 stops,€283,11/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,20h 20m,2 stops,€243,11/12/2023,11/12/2023
"Transavia France, Vueling",DUB,TFN,18h 40m,2 stops,€284,11/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,7h 00m,1 stop,€222,12/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 00m,1 stop,€197,12/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,7h 15m,1 stop,€230,12/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,9h 00m,1 stop,€197,12/12/2023,11/12/2023
Iberia,DUB,TFN,9h 15m,1 stop,€253,12/12/2023,11/12/2023
"Iberia, Vueling",DUB,TFN,9h 15m,1 stop,€260,12/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 20m,2 stops,€225,12/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 50m,2 stops,€221,12/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 15m,2 stops,€329,12/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,10h 20m,2 stops,€225,12/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,12h 05m,1 stop,€270,12/12/2023,11/12/2023
"KLM, Air Europa",DUB,TFN,15h 35m,2 stops,€432,12/12/2023,11/12/2023
British Airways,DUB,TFN,9h 05m,2 stops,€721,12/12/2023,11/12/2023
British Airways,DUB,TFN,10h 10m,2 stops,€717,12/12/2023,11/12/2023
Vueling,DUB,TFN,8h 20m,1 stop,€813,12/12/2023,11/12/2023
Vueling,DUB,TFN,9h 35m,1 stop,€133,13/12/2023,11/12/2023
Vueling,DUB,TFN,24h 00m,1 stop,€97,13/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,7h 20m,1 stop,€295,13/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 40m,1 stop,€281,13/12/2023,11/12/2023
Iberia,DUB,TFN,9h 35m,1 stop,€371,13/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 40m,2 stops,€232,13/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,10h 00m,1 stop,€311,13/12/2023,11/12/2023
"Aer Lingus, Iberia",DUB,TFN,9h 25m,2 stops,€236,13/12/2023,11/12/2023
"Vueling, Binter Canarias",DUB,TFN,12h 45m,2 stops,€206,13/12/2023,11/12/2023
"Vueling, Binter Canarias",DUB,TFN,11h 45m,2 stops,€221,13/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,12h 05m,1 stop,€248,13/12/2023,11/12/2023
"Vueling, Air Europa",DUB,TFN,11h 10m,2 stops,€305,13/12/2023,11/12/2023
Iberia,DUB,TFN,14h 20m,1 stop,€270,13/12/2023,11/12/2023
Vueling,DUB,TFN,9h 25m,2 stops,€385,13/12/2023,11/12/2023
British Airways,DUB,TFN,14h 20m,1 stop,€310,13/12/2023,11/12/2023
Iberia Express,DUB,TFN,14h 20m,1 stop,€247,13/12/2023,11/12/2023
Vueling,DUB,TFN,9h 10m,1 stop,€153,14/12/2023,11/12/2023
Vueling,DUB,TFN,23h 35m,1 stop,€117,14/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,6h 30m,1 stop,€235,14/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,7h 30m,1 stop,€217,14/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,7h 20m,1 stop,€240,14/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 10m,1 stop,€288,14/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 20m,2 stops,€202,14/12/2023,11/12/2023
Iberia,DUB,TFN,9h 15m,1 stop,€327,14/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 45m,1 stop,€274,14/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,8h 45m,2 stops,€231,14/12/2023,11/12/2023
Iberia,DUB,TFN,10h 10m,1 stop,€291,14/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 50m,2 stops,€202,14/12/2023,11/12/2023
British Airways,DUB,TFN,10h 10m,1 stop,€310,14/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 50m,2 stops,€213,14/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,10h 20m,2 stops,€202,14/12/2023,11/12/2023
Iberia,DUB,TFN,9h 10m,1 stop,€387,14/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,7h 20m,1 stop,€221,15/12/2023,11/12/2023
Vueling,DUB,TFN,18h 10m,1 stop,€149,15/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 40m,1 stop,€211,15/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,9h 45m,1 stop,€211,15/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,7h 20m,1 stop,€339,15/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,10h 00m,1 stop,€211,15/12/2023,11/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,7h 10m,2 stops,€246,15/12/2023,11/12/2023
Iberia,DUB,TFN,14h 25m,1 stop,€190,15/12/2023,11/12/2023
British Airways,DUB,TFN,14h 25m,1 stop,€207,15/12/2023,11/12/2023
Iberia,DUB,TFN,19h 20m,1 stop,€203,15/12/2023,11/12/2023
"Iberia, Air Europa",DUB,TFN,13h 55m,1 stop,€218,15/12/2023,11/12/2023
"Aer Lingus, Vueling",DUB,TFN,16h 55m,1 stop,€207,15/12/2023,11/12/2023
"Iberia, Air Europa",DUB,TFN,13h 00m,2 stops,€206,15/12/2023,11/12/2023
Iberia,DUB,TFN,15h 40m,1 stop,€307,15/12/2023,11/12/2023
Multiple Airlines,DUB,TFN,9h 05m,2 stops,€309,15/12/2023,11/12/2023
,,,,,,,
Vueling,IBZ,DUB,18h 40m,1 stop,€87,11/12/2023,11/12/2023
British Airways,IBZ,DUB,6h 20m,1 stop,€318,11/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 25m,1 stop,€324,11/12/2023,11/12/2023
Iberia,IBZ,DUB,5h 55m,1 stop,€522,11/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 25m,1 stop,€338,11/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 45m,1 stop,€328,11/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 10m,1 stop,€420,11/12/2023,11/12/2023
Iberia,IBZ,DUB,17h 45m,1 stop,€212,11/12/2023,11/12/2023
British Airways,IBZ,DUB,9h 45m,1 stop,€344,11/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 45m,1 stop,€643,11/12/2023,11/12/2023
"Air Europa, Vueling",IBZ,DUB,19h 25m,2 stops,€141,11/12/2023,11/12/2023
"Swiftair, Vueling",IBZ,DUB,19h 25m,2 stops,€143,11/12/2023,11/12/2023
"Swiftair, Vueling",IBZ,DUB,19h 25m,2 stops,€150,11/12/2023,11/12/2023
Vueling,IBZ,DUB,18h 05m,2 stops,€163,11/12/2023,11/12/2023
"Air Europa, Vueling",IBZ,DUB,19h 25m,2 stops,€154,11/12/2023,11/12/2023
Vueling,IBZ,DUB,7h 20m,1 stop,€73,12/12/2023,11/12/2023
Vueling,IBZ,DUB,13h 40m,1 stop,€62,12/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€217,12/12/2023,11/12/2023
Vueling,IBZ,DUB,15h 55m,1 stop,€62,12/12/2023,11/12/2023
Vueling,IBZ,DUB,18h 20m,1 stop,€62,12/12/2023,11/12/2023
Iberia,IBZ,DUB,7h 20m,1 stop,€261,12/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 45m,1 stop,€282,12/12/2023,11/12/2023
"Air Europa, Vueling",IBZ,DUB,7h 30m,2 stops,€182,12/12/2023,11/12/2023
"Air Europa, Vueling",IBZ,DUB,6h 15m,2 stops,€217,12/12/2023,11/12/2023
"Swiftair, Vueling",IBZ,DUB,7h 30m,2 stops,€186,12/12/2023,11/12/2023
Vueling,IBZ,DUB,6h 45m,2 stops,€210,12/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 20m,1 stop,€324,12/12/2023,11/12/2023
"Iberia, British Airways",IBZ,DUB,7h 45m,1 stop,€317,12/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 25m,1 stop,€298,12/12/2023,11/12/2023
"Swiftair, Vueling",IBZ,DUB,14h 25m,2 stops,€122,12/12/2023,11/12/2023
Iberia,IBZ,DUB,5h 50m,1 stop,€97,13/12/2023,11/12/2023
Iberia Express,IBZ,DUB,13h 40m,1 stop,€64,13/12/2023,11/12/2023
"Iberia, Iberia Express",IBZ,DUB,5h 50m,1 stop,€91,13/12/2023,11/12/2023
British Airways,IBZ,DUB,5h 50m,1 stop,€145,13/12/2023,11/12/2023
Vueling,IBZ,DUB,5h 50m,1 stop,€156,13/12/2023,11/12/2023
Iberia,IBZ,DUB,13h 40m,1 stop,€69,13/12/2023,11/12/2023
"Iberia, Iberia Express",IBZ,DUB,13h 40m,1 stop,€67,13/12/2023,11/12/2023
"Iberia Express, Iberia",IBZ,DUB,13h 40m,1 stop,€68,13/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€197,13/12/2023,11/12/2023
Vueling,IBZ,DUB,14h 05m,1 stop,€79,13/12/2023,11/12/2023
"Iberia, British Airways",IBZ,DUB,7h 35m,2 stops,€167,13/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 45m,1 stop,€247,13/12/2023,11/12/2023
British Airways,IBZ,DUB,13h 40m,1 stop,€108,13/12/2023,11/12/2023
"Iberia, British Airways",IBZ,DUB,8h 35m,2 stops,€155,13/12/2023,11/12/2023
"Iberia, British Airways",IBZ,DUB,7h 45m,1 stop,€280,13/12/2023,11/12/2023
Iberia,IBZ,DUB,10h 10m,1 stop,€90,14/12/2023,11/12/2023
Vueling,IBZ,DUB,5h 55m,1 stop,€156,14/12/2023,11/12/2023
Iberia,IBZ,DUB,5h 55m,1 stop,€171,14/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,5h 45m,1 stop,€169,14/12/2023,11/12/2023
Iberia,IBZ,DUB,5h 30m,1 stop,€269,14/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€180,14/12/2023,11/12/2023
"Air Europa, Aer Lingus",IBZ,DUB,8h 10m,1 stop,€159,14/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,8h 05m,1 stop,€169,14/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 15m,1 stop,€288,14/12/2023,11/12/2023
British Airways,IBZ,DUB,4h 50m,1 stop,€443,14/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 15m,1 stop,€288,14/12/2023,11/12/2023
"Iberia, British Airways",IBZ,DUB,7h 15m,1 stop,€333,14/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,9h 05m,1 stop,€188,14/12/2023,11/12/2023
British Airways,IBZ,DUB,5h 40m,1 stop,€444,14/12/2023,11/12/2023
Vueling,IBZ,DUB,17h 55m,2 stops,€161,14/12/2023,11/12/2023
Vueling,IBZ,DUB,4h 50m,1 stop,€110,15/12/2023,11/12/2023
Vueling,IBZ,DUB,8h 05m,1 stop,€83,15/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€159,15/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 10m,1 stop,€175,15/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,8h 20m,1 stop,€154,15/12/2023,11/12/2023
Iberia,IBZ,DUB,4h 50m,1 stop,€382,15/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 45m,1 stop,€270,15/12/2023,11/12/2023
Iberia,IBZ,DUB,5h 55m,1 stop,€329,15/12/2023,11/12/2023
"Vueling, Aer Lingus",IBZ,DUB,9h 35m,1 stop,€175,15/12/2023,11/12/2023
"Air Europa, Aer Lingus",IBZ,DUB,8h 10m,1 stop,€234,15/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 45m,1 stop,€270,15/12/2023,11/12/2023
British Airways,IBZ,DUB,8h 25m,1 stop,€280,15/12/2023,11/12/2023
British Airways,IBZ,DUB,7h 10m,1 stop,€321,15/12/2023,11/12/2023
British Airways,IBZ,DUB,6h 20m,1 stop,€359,15/12/2023,11/12/2023
British Airways,IBZ,DUB,9h 45m,1 stop,€259,15/12/2023,11/12/2023
,,,,,,,
,,,,,,,
,,,,,,,
Iberia Express,MAD,DUB,2h 40m,direct,€142,11/12/2023,11/12/2023
"Iberia, Vueling",MAD,DUB,17h 35m,1 stop,€86,11/12/2023,11/12/2023
Iberia,MAD,DUB,2h 40m,direct,€143,11/12/2023,11/12/2023
Vueling,MAD,DUB,2h 40m,direct,€147,11/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€157,11/12/2023,11/12/2023
Iberia,MAD,DUB,2h 45m,direct,€227,11/12/2023,11/12/2023
British Airways,MAD,DUB,6h 15m,1 stop,€195,11/12/2023,11/12/2023
British Airways,MAD,DUB,5h 50m,1 stop,€210,11/12/2023,11/12/2023
British Airways,MAD,DUB,6h 25m,1 stop,€210,11/12/2023,11/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€306,11/12/2023,11/12/2023
British Airways,MAD,DUB,7h 15m,1 stop,€210,11/12/2023,11/12/2023
British Airways,MAD,DUB,6h 00m,1 stop,€268,11/12/2023,11/12/2023
British Airways,MAD,DUB,5h 00m,1 stop,€368,11/12/2023,11/12/2023
"Air Europa, Aer Lingus",MAD,DUB,6h 45m,1 stop,€208,11/12/2023,11/12/2023
British Airways,MAD,DUB,6h 45m,1 stop,€268,11/12/2023,11/12/2023
British Airways,MAD,DUB,5h 45m,1 stop,€368,11/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 30m,direct,€75,12/12/2023,11/12/2023
Iberia Express,MAD,DUB,2h 30m,direct,€48,12/12/2023,11/12/2023
Iberia,MAD,DUB,2h 30m,direct,€50,12/12/2023,11/12/2023
Vueling,MAD,DUB,2h 30m,direct,€53,12/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 30m,direct,€75,12/12/2023,11/12/2023
Iberia,MAD,DUB,2h 45m,direct,€103,12/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 45m,direct,€124,12/12/2023,11/12/2023
Vueling,MAD,DUB,5h 30m,1 stop,€81,12/12/2023,11/12/2023
"Iberia, Vueling",MAD,DUB,7h 15m,1 stop,€79,12/12/2023,11/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€143,12/12/2023,11/12/2023
British Airways,MAD,DUB,4h 50m,1 stop,€165,12/12/2023,11/12/2023
British Airways,MAD,DUB,5h 50m,1 stop,€135,12/12/2023,11/12/2023
"Iberia, British Airways",MAD,DUB,5h 15m,1 stop,€157,12/12/2023,11/12/2023
"Iberia, British Airways",MAD,DUB,5h 25m,1 stop,€157,12/12/2023,11/12/2023
British Airways,MAD,DUB,6h 15m,1 stop,€135,12/12/2023,11/12/2023
"Iberia, British Airways",MAD,DUB,4h 50m,1 stop,€195,12/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,13/12/2023,11/12/2023
Iberia Express,MAD,DUB,2h 40m,direct,€47,13/12/2023,11/12/2023
Iberia,MAD,DUB,2h 40m,direct,€50,13/12/2023,11/12/2023
Vueling,MAD,DUB,2h 40m,direct,€53,13/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,13/12/2023,11/12/2023
British Airways,MAD,DUB,2h 40m,direct,€86,13/12/2023,11/12/2023
TAP AIR PORTUGAL,MAD,DUB,9h 20m,1 stop,€74,13/12/2023,11/12/2023
"Air Europa, Transavia France",MAD,DUB,5h 45m,1 stop,€102,13/12/2023,11/12/2023
Transavia France,MAD,DUB,6h 40m,1 stop,€91,13/12/2023,11/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€142,13/12/2023,11/12/2023
British Airways,MAD,DUB,5h 50m,1 stop,€135,13/12/2023,11/12/2023
British Airways,MAD,DUB,6h 05m,1 stop,€135,13/12/2023,11/12/2023
British Airways,MAD,DUB,5h 15m,1 stop,€165,13/12/2023,11/12/2023
"Iberia, British Airways",MAD,DUB,5h 15m,1 stop,€170,13/12/2023,11/12/2023
British Airways,MAD,DUB,6h 15m,1 stop,€135,13/12/2023,11/12/2023
British Airways,MAD,DUB,4h 50m,1 stop,€210,13/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 30m,direct,€75,14/12/2023,11/12/2023
Iberia,MAD,DUB,2h 40m,direct,€42,14/12/2023,11/12/2023
Iberia,MAD,DUB,2h 30m,direct,€42,14/12/2023,11/12/2023
Iberia Express,MAD,DUB,2h 30m,direct,€42,14/12/2023,11/12/2023
Iberia Express,MAD,DUB,2h 40m,direct,€42,14/12/2023,11/12/2023
Vueling,MAD,DUB,2h 30m,direct,€53,14/12/2023,11/12/2023
Vueling,MAD,DUB,2h 40m,direct,€53,14/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 30m,direct,€75,14/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,14/12/2023,11/12/2023
British Airways,MAD,DUB,2h 30m,direct,€78,14/12/2023,11/12/2023
British Airways,MAD,DUB,2h 40m,direct,€78,14/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€105,14/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 45m,direct,€105,14/12/2023,11/12/2023
Iberia,MAD,DUB,2h 40m,direct,€143,14/12/2023,11/12/2023
Iberia,MAD,DUB,2h 45m,direct,€143,14/12/2023,11/12/2023
British Airways,MAD,DUB,2h 40m,direct,€182,14/12/2023,11/12/2023
British Airways,MAD,DUB,2h 45m,direct,€182,14/12/2023,11/12/2023
Transavia France,MAD,DUB,5h 25m,1 stop,€104,14/12/2023,11/12/2023
"Iberia, Transavia France",MAD,DUB,5h 45m,1 stop,€108,14/12/2023,11/12/2023
"Air Europa, Transavia France",MAD,DUB,5h 50m,1 stop,€108,14/12/2023,11/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€142,14/12/2023,11/12/2023
British Airways,MAD,DUB,5h 15m,1 stop,€183,14/12/2023,11/12/2023
British Airways,MAD,DUB,5h 25m,1 stop,€183,14/12/2023,11/12/2023
British Airways,MAD,DUB,5h 25m,1 stop,€183,14/12/2023,11/12/2023
British Airways,MAD,DUB,5h 25m,1 stop,€189,14/12/2023,11/12/2023
"Iberia, British Airways",MAD,DUB,5h 25m,1 stop,€188,14/12/2023,11/12/2023
Air France,MAD,DUB,7h 15m,1 stop,€142,14/12/2023,11/12/2023
British Airways,MAD,DUB,5h 50m,1 stop,€178,14/12/2023,11/12/2023
KLM,MAD,DUB,6h 10m,1 stop,€173,14/12/2023,11/12/2023
British Airways,MAD,DUB,6h 05m,1 stop,€178,14/12/2023,11/12/2023
"Iberia, British Airways",MAD,DUB,5h 50m,1 stop,€187,14/12/2023,Date scraped
Aer Lingus,MAD,DUB,2h 40m,direct,€75,15/12/2023,11/12/2023
Iberia,MAD,DUB,2h 40m,direct,€42,15/12/2023,11/12/2023
Iberia Express,MAD,DUB,2h 40m,direct,€43,15/12/2023,11/12/2023
Vueling,MAD,DUB,2h 40m,direct,€53,15/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,15/12/2023,11/12/2023
British Airways,MAD,DUB,2h 40m,direct,€78,15/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€81,15/12/2023,11/12/2023
Iberia,MAD,DUB,2h 40m,direct,€101,15/12/2023,11/12/2023
Aer Lingus,MAD,DUB,2h 45m,direct,€139,15/12/2023,11/12/2023
British Airways,MAD,DUB,2h 40m,direct,€140,15/12/2023,11/12/2023
Iberia,MAD,DUB,2h 45m,direct,€183,15/12/2023,11/12/2023
British Airways,MAD,DUB,2h 45m,direct,€225,15/12/2023,11/12/2023
Vueling,MAD,DUB,6h 15m,1 stop,€86,15/12/2023,11/12/2023
"Iberia, Vueling",MAD,DUB,9h 00m,1 stop,€83,15/12/2023,11/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€141,15/12/2023,11/12/2023
"Iberia, Vueling",MAD,DUB,8h 00m,1 stop,€97,15/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,6h 30m,1 stop,€237,11/12/2023,11/12/2023
Iberia,TFN,DUB,14h 20m,1 stop,€160,11/12/2023,11/12/2023
"Iberia, Iberia Express",TFN,DUB,14h 20m,1 stop,€270,11/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,16h 00m,2 stops,€254,11/12/2023,11/12/2023
Vueling,TFN,DUB,18h 00m,1 stop,€410,11/12/2023,11/12/2023
"Air Europa, Vueling",TFN,DUB,19h 00m,2 stops,€234,11/12/2023,11/12/2023
"Canaryfly, Vueling",TFN,DUB,19h 00m,2 stops,€234,11/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,19h 00m,2 stops,€239,11/12/2023,11/12/2023
"Canaryfly, Vueling",TFN,DUB,19h 00m,3 stops,€249,11/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,18h 30m,2 stops,€292,11/12/2023,11/12/2023
Vueling,TFN,DUB,18h 15m,2 stops,€310,11/12/2023,11/12/2023
Vueling,TFN,DUB,18h 15m,2 stops,€296,11/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,18h 00m,2 stops,€342,11/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,16h 00m,2 stops,€366,11/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,17h 00m,2 stops,€342,11/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,6h 00m,1 stop,€198,12/12/2023,11/12/2023
Vueling,TFN,DUB,13h 00m,1 stop,€170,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,6h 30m,1 stop,€207,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,7h 00m,1 stop,€198,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,7h 30m,1 stop,€207,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,8h 00m,1 stop,€198,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,8h 30m,1 stop,€198,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,7h 10m,1 stop,€278,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,9h 00m,1 stop,€198,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,9h 30m,1 stop,€198,12/12/2023,11/12/2023
"Air Europa, Aer Lingus",TFN,DUB,8h 30m,1 stop,€303,12/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,10h 30m,1 stop,€207,12/12/2023,11/12/2023
"Air Europa, Aer Lingus",TFN,DUB,12h 45m,1 stop,€193,12/12/2023,11/12/2023
Multiple Airlines,TFN,DUB,9h 45m,2 stops,€257,12/12/2023,11/12/2023
Multiple Airlines,TFN,DUB,10h 00m,2 stops,€252,12/12/2023,11/12/2023
Vueling,TFN,DUB,13h 25m,1 stop,€103,13/12/2023,11/12/2023
Iberia,TFN,DUB,7h 00m,1 stop,€328,13/12/2023,11/12/2023
British Airways,TFN,DUB,7h 00m,1 stop,€347,13/12/2023,11/12/2023
"Vueling, Aer Lingus",TFN,DUB,11h 05m,1 stop,€150,13/12/2023,11/12/2023
Iberia,TFN,DUB,14h 20m,1 stop,€164,13/12/2023,11/12/2023
Vueling,TFN,DUB,7h 00m,1 stop,€664,13/12/2023,11/12/2023
British Airways,TFN,DUB,14h 20m,1 stop,€174,13/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,8h 20m,1 stop,€361,13/12/2023,11/12/2023
Iberia,TFN,DUB,11h 20m,1 stop,€297,13/12/2023,11/12/2023
Multiple Airlines,TFN,DUB,9h 45m,2 stops,€259,13/12/2023,11/12/2023
Multiple Airlines,TFN,DUB,10h 00m,2 stops,€257,13/12/2023,11/12/2023
"Vueling, Aer Lingus",TFN,DUB,11h 50m,2 stops,€184,13/12/2023,11/12/2023
"Binter Canarias, Iberia Express",TFN,DUB,10h 00m,2 stops,€280,13/12/2023,11/12/2023
Multiple Airlines,TFN,DUB,9h 00m,2 stops,€338,13/12/2023,11/12/2023
"Binter Canarias, Iberia Express",TFN,DUB,9h 50m,3 stops,€275,13/12/2023,11/12/2023
British Airways,TFN,DUB,7h 00m,1 stop,€174,14/12/2023,11/12/2023
Vueling,TFN,DUB,18h 45m,1 stop,€111,14/12/2023,11/12/2023
Iberia,TFN,DUB,7h 00m,1 stop,€157,14/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,6h 35m,1 stop,€186,14/12/2023,11/12/2023
British Airways,TFN,DUB,8h 15m,1 stop,€174,14/12/2023,11/12/2023
Iberia,TFN,DUB,8h 15m,1 stop,€157,14/12/2023,11/12/2023
Iberia,TFN,DUB,11h 20m,1 stop,€157,14/12/2023,11/12/2023
